relpath,fullpath_x,filename_x,size_x,modified_x,rootpath_x,fullpath_y,filename_y,size_y,modified_y,rootpath_y,archive_dir,options,skip,remove_dest,backup,archive
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_dead.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_dead.png.meta,slimeBlock_dead.png.meta,1475,1487999506.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_dead.png.meta,slimeBlock_dead.png.meta,1475.0,1487999506.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_move.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_move.png,slimeBlock_move.png,3002,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_move.png,slimeBlock_move.png,3002.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_move.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_move.png.meta,slimeBlock_move.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlock_move.png.meta,slimeBlock_move.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue.png,slimeBlue.png,3080,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue.png,slimeBlue.png,3080.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue.png.meta,slimeBlue.png.meta,1475,1487999504.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue.png.meta,slimeBlue.png.meta,1475.0,1487999504.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_dead.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_dead.png,slimeBlue_dead.png,3157,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_dead.png,slimeBlue_dead.png,3157.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_dead.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_dead.png.meta,slimeBlue_dead.png.meta,1475,1487999504.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_dead.png.meta,slimeBlue_dead.png.meta,1475.0,1487999504.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_hit.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_hit.png,slimeBlue_hit.png,2520,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_hit.png,slimeBlue_hit.png,2520.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_hit.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_hit.png.meta,slimeBlue_hit.png.meta,1475,1487999506.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_hit.png.meta,slimeBlue_hit.png.meta,1475.0,1487999506.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_move.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_move.png,slimeBlue_move.png,3023,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_move.png,slimeBlue_move.png,3023.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_move.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_move.png.meta,slimeBlue_move.png.meta,1475,1487999504.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeBlue_move.png.meta,slimeBlue_move.png.meta,1475.0,1487999504.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen.png,slimeGreen.png,3081,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen.png,slimeGreen.png,3081.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen.png.meta,slimeGreen.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen.png.meta,slimeGreen.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_dead.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_dead.png,slimeGreen_dead.png,3152,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_dead.png,slimeGreen_dead.png,3152.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_dead.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_dead.png.meta,slimeGreen_dead.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_dead.png.meta,slimeGreen_dead.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_hit.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_hit.png,slimeGreen_hit.png,2523,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_hit.png,slimeGreen_hit.png,2523.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_hit.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_hit.png.meta,slimeGreen_hit.png.meta,1475,1487999510.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_hit.png.meta,slimeGreen_hit.png.meta,1475.0,1487999510.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_move.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_move.png,slimeGreen_move.png,3008,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_move.png,slimeGreen_move.png,3008.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_move.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_move.png.meta,slimeGreen_move.png.meta,1475,1487999504.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimeGreen_move.png.meta,slimeGreen_move.png.meta,1475.0,1487999504.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple.png,slimePurple.png,3068,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple.png,slimePurple.png,3068.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple.png.meta,slimePurple.png.meta,1475,1487999502.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple.png.meta,slimePurple.png.meta,1475.0,1487999502.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_dead.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_dead.png,slimePurple_dead.png,3147,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_dead.png,slimePurple_dead.png,3147.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_dead.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_dead.png.meta,slimePurple_dead.png.meta,1475,1487999504.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_dead.png.meta,slimePurple_dead.png.meta,1475.0,1487999504.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_hit.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_hit.png,slimePurple_hit.png,2482,1427147184.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_hit.png,slimePurple_hit.png,2482.0,1427147184.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_hit.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_hit.png.meta,slimePurple_hit.png.meta,1475,1487999506.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_hit.png.meta,slimePurple_hit.png.meta,1475.0,1487999506.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_move.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_move.png,slimePurple_move.png,2994,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_move.png,slimePurple_move.png,2994.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_move.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_move.png.meta,slimePurple_move.png.meta,1475,1487999504.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\slimePurple_move.png.meta,slimePurple_move.png.meta,1475.0,1487999504.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail.png,snail.png,4492,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail.png,snail.png,4492.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail.png.meta,snail.png.meta,1475,1487999502.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail.png.meta,snail.png.meta,1475.0,1487999502.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_move.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_move.png,snail_move.png,4581,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_move.png,snail_move.png,4581.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_move.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_move.png.meta,snail_move.png.meta,1475,1487999506.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_move.png.meta,snail_move.png.meta,1475.0,1487999506.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_shell.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_shell.png,snail_shell.png,3616,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_shell.png,snail_shell.png,3616.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_shell.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_shell.png.meta,snail_shell.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\snail_shell.png.meta,snail_shell.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen.png,wormGreen.png,3203,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen.png,wormGreen.png,3203.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen.png.meta,wormGreen.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen.png.meta,wormGreen.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_dead.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_dead.png,wormGreen_dead.png,3312,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_dead.png,wormGreen_dead.png,3312.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_dead.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_dead.png.meta,wormGreen_dead.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_dead.png.meta,wormGreen_dead.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_move.png,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_move.png,wormGreen_move.png,3247,1427147186.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_move.png,wormGreen_move.png,3247.0,1427147186.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_move.png.meta,D:\UnityProjects\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_move.png.meta,wormGreen_move.png.meta,1475,1487999508.0,D:\UnityProjects\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\Assets\AsteroidNavigator\dropShadow\platformer-pack-redux-360-assets\PNG\Enemies\wormGreen_move.png.meta,wormGreen_move.png.meta,1475.0,1487999508.0,C:\Users\JGarza\Desktop\x\AsteroidNavigator,C:\Users\JGarza\Desktop\x\AsteroidNavigator\.archive\202304011613,,False,False,False,False
